Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Dependents_Group,Total_Spend,Share_Rent,Share_Loan_Repayment,Share_Insurance,Share_Groceries,Share_Transport,Share_Eating_Out,Share_Entertainment,Share_Utilities,Share_Healthcare,Share_Education,Share_Miscellaneous,Savings_Rate,Pressure_Index,Income_Bin,Fixed_Cost_Share,Living_Cost_Share,Discretionary_Share,Savings_Rate_clip,Pressure_Index_clip,Cluster_KMeans,Cluster_GMM,GMM_Prob_0,GMM_Prob_1,GMM_Prob_2,GMM_Prob_3,PCA1,PCA2,PCA3,UMAP1,UMAP2,UMAP3,Pred_Pressure,Pressure_Residual,Pred_Cluster_RF
57900.11583389391,45,1,Retired,Tier_1,17370.03475016817,11444.465837232816,2096.455401870349,7942.672949395404,3662.132761079528,2816.307979304048,2288.6198576262477,4065.1454504961575,2260.957432180762,3600.3654674669274,1202.610917611008,13.441560642413542,0.0,-849.6529705375069,1571.8193748036397,906.4790385832456,834.6551610078544,636.215182899075,1172.4613686714554,94.77331418695948,78.91077210574335,181.27745704957167,1,58749.76880443142,0.2956613294596995,0.19480018509229563,0.035684487693034395,0.13519496520633625,0.06233441995780752,0.047937345739675785,0.038955384918104054,0.06919423741101648,0.03848453327037129,0.06128305763128988,0.020470053620369254,0.0,1.0146744606345006,Q4,0.5953402396560459,0.23601391843451508,0.168645841909439,0.01508295001795235,0.9849170499820472,2.0,0.0,0.999997773027287,1.7955171721588038e-21,1.0948427170783411e-16,2.226972712635095e-06,3.7979236950177486,0.9565579618535983,-1.3180069596862622,12.219874,4.021375,4.53092,0.8444041858925565,0.1405128640894907,2.0
32285.105792052884,57,1,Student,Tier_1,9685.531737615864,3371.917633347851,1056.3353637057348,3594.5980576287734,2527.6563163278174,655.1781453674404,780.1401594517688,1296.7636273112216,1181.9992293476034,3174.521848887497,689.1816784681058,9.177844849222474,2963.0769190019523,4271.281994593199,591.8978965688021,334.4969519646279,70.38963041872498,230.8426744270744,311.7870999447108,34.8801745311351,16.264243941292975,165.3200518814014,1,28013.82379745968,0.3457411529265832,0.12036620411861158,0.03770764645851468,0.12831515196275114,0.09022889322795796,0.023387672818405196,0.027848399600575505,0.0462901329246175,0.04219342699852307,0.11331983351645716,0.024601485447002826,0.09177844849222475,0.8677011615788295,Q3,0.5501051364283269,0.26073747218923216,0.1891573913824407,0.09177844849222475,0.8677011615788295,2.0,3.0,0.0,1.3907203188793542e-07,8.375094528980992e-06,0.9999914858334389,1.98659739526889,0.40452330817426474,0.37254212430496536,9.158998,2.6330178,1.478209,0.8439411057568675,0.023760055821961945,2.0
6117.431078472254,34,1,Student,Tier_2,1223.4862156944507,383.8683816400831,185.60004184359465,873.2405105083529,353.3844235407391,250.11816771446445,195.2397759452145,453.0273026218876,196.7885036917965,314.1341305354644,159.51198547635764,7.821658468215848,478.4845659865931,1529.031639259848,165.7666248025922,54.845574391438895,57.70084655759337,29.28665502073296,29.836991409373685,1.822767292547194,13.23667127020777,43.3521992302812,1,4588.399439212406,0.2666477127598248,0.0836606286626985,0.04044984406925407,0.19031484117220704,0.07701692675679456,0.05451098384699415,0.04255073659819102,0.09873318760139359,0.04288826774976135,0.06846268174712035,0.03476418903576052,0.07821658468215847,0.7500533116522331,Q1_Low,0.489491373093171,0.31022003567876294,0.20028859122806603,0.07821658468215847,0.7500533116522331,1.0,3.0,0.0,0.07565222160773667,0.017485302013921036,0.9068624763783423,0.2014421743088149,0.09036844984587238,-0.3808157939857594,5.4321837,4.0370116,1.0069014,0.7427622798551431,0.0072910317970900085,0.0
62397.117214574384,39,1,Self_Employed,Tier_3,9359.567582186157,8081.24545446774,1332.9694711333707,8226.475617222864,3698.0934633813913,2269.8722690477302,1919.549796486854,4147.941736481893,2241.640962989233,5064.318607139554,1560.964115409324,13.368464405989338,8341.536405193823,14494.478138628265,2216.931034243421,374.4237877970822,349.94499857453366,533.9975715695309,317.992415660518,89.3053192152072,249.728793555934,228.57149447749063,1,47902.63907594612,0.19538730564191356,0.16870146635669736,0.02782663955152962,0.17173324426197878,0.07720020305182634,0.04738511933442778,0.04007190070349879,0.08659109010477764,0.046795771720119124,0.10572107726905083,0.032586182004179974,0.1336846440598934,0.767705964863987,Q5_High,0.47850650165491815,0.29572921903392424,0.2257642793111574,0.1336846440598934,0.767705964863987,1.0,3.0,0.0,0.00012631643025724738,0.15151881603725165,0.8483548675324912,-0.04395299050322855,0.41628998709992937,1.1847950497277977,6.0194163,1.1123074,-0.92848974,0.6860712226195392,0.08163474224444778,3.0
45232.295239346575,19,1,Self_Employed,Tier_1,13569.688571803972,7866.640733717786,1965.57717098626,6066.899046800243,2926.367477176336,2231.073946016327,1125.5486106950289,3237.0480552745607,1634.4287252805127,3858.715109423365,1272.6647113514978,10.32388619388013,0.0,-522.356919179314,1595.1615867527607,791.8180722658547,663.2123705437958,185.4453242278174,820.8958880960537,3.678724338209648,131.605075420693,266.63145920247166,1,45754.65215852589,0.29657505699724585,0.17193094827739658,0.04295906707313905,0.13259633197035992,0.06395781279327327,0.048761685222441155,0.024599653971695532,0.07074795463550194,0.03572158563500202,0.08433492393416293,0.02781497948978179,0.0,1.0115483177763867,Q4,0.5822130269832834,0.23227573039863522,0.1855112426180814,0.01508295001795235,0.9849170499820472,2.0,0.0,0.9999969460472572,1.2427682343160698e-20,3.1103090666918553e-16,3.0539527423599096e-06,3.611153579415165,1.329097925681808,-1.2580709979546476,12.481686,4.244865,4.282182,0.8392964794147793,0.14562057056726796,2.0
17108.149117324385,54,1,Retired,Tier_1,5132.444735197315,3202.1312278454925,504.6357497772154,2130.1158511990134,948.7875125549648,383.3001522346807,693.6755074162606,748.0780725684568,679.2601286900657,1619.1986312254166,487.0513064345692,6.758158221865022,579.4702421809343,579.4702421809343,629.3364760090616,231.90627114311536,77.34670777384694,204.05389128030288,129.23958817425304,25.72383696459732,49.45539525343676,89.80402562353494,1,16528.67887514345,0.3105175419020155,0.19373183132385718,0.030530918628718033,0.12887393283454582,0.057402501417206,0.023190005391846787,0.041967994699167406,0.045259399025136204,0.04109585126682851,0.09796297958576945,0.0294670439249091,0.033871007214575886,0.9661289927854241,Q2,0.580039690879727,0.22737228551858035,0.19258802360169275,0.033871007214575886,0.9661289927854241,2.0,0.0,0.9999713845199301,1.704515765889619e-17,2.2267362081704228e-14,2.861548004783015e-05,3.417182000842992,1.3213486186028573,-0.7637161347279028,11.99687,3.849493,3.645489,0.8449609160821335,0.12116807670329055,2.0
15789.980073305902,49,1,Retired,Tier_1,4736.994021991771,0.0,532.7074473944099,2090.019720325084,1051.5123678231923,407.7727205382216,618.7315032275027,799.4699636887594,746.3288233475101,958.1956997647532,409.7567369779898,7.773868283583794,1227.4922529029286,3438.4910682267077,471.7107212403056,119.66885272543338,115.79769548252597,63.65674534123114,66.5417271702953,28.31974588538309,24.226286508160275,25.108621065784096,1,12351.489005079195,0.38351602952840896,0.0,0.04312900632266679,0.16921196460326554,0.08513243766729567,0.033014053639244374,0.05009367720548245,0.06472660610878578,0.06042419849465954,0.07757734305319162,0.033174683376999255,0.07773868283583794,0.7822358829926755,Q2,0.49137164195986155,0.31476860076522073,0.19385975727491772,0.07773868283583794,0.7822358829926755,1.0,3.0,0.0,0.01039983793780839,0.004561254552357503,0.9850389075098339,0.385351617957824,0.04799686990351633,-0.39150963884676276,5.5075407,4.1038823,1.0266933,0.8449789064993858,-0.06274302350671024,1.0
26368.46562613627,35,1,Professional,Tier_1,7910.53968784088,0.0,677.0088245048585,2654.593954394323,1995.329754455974,692.1512581744536,657.0529496642707,1840.047495639571,1309.686986018973,1767.9896429643077,390.99582242286925,6.492960011214844,1712.09392867596,6473.069250055789,545.0309321697307,494.98069781508303,78.5815456226964,140.93782252788202,155.5033916609776,40.161566488616,63.5899312043206,105.07359960191182,1,19895.39637608048,0.39760653863380363,0.0,0.03402841600677038,0.13342754797214526,0.10029102797141992,0.034789518393642166,0.03302537618472492,0.09248609381071664,0.06582864504240601,0.08886425832108065,0.01965257766329046,0.06492960011214845,0.7545147547895347,Q3,0.5241210484512907,0.2995472209859712,0.1763317305627382,0.06492960011214845,0.7545147547895347,1.0,3.0,0.0,0.009298977176051382,0.0023623802662442873,0.9883386425577043,0.8815517817508305,-0.26954202732451726,-0.7046281961227618,6.47385,4.3635564,1.973257,0.8449130910677533,-0.09039833627821858,2.0
28265.46238871148,63,1,Student,Tier_2,5653.092477742296,4804.322626436202,911.4534297174658,3452.860177911718,1499.8103953454422,955.9517607828318,1234.4735637150266,1553.503435922619,990.5632321389236,2206.653754427441,643.9554220807714,9.90085576087604,2798.5226612509914,4358.822112490743,748.4258123631015,322.6763026626104,232.6646090611389,322.0714018034012,179.04703219678183,15.97808080796104,34.176631143711134,132.68529425680256,1,23906.640276220736,0.23646536746383676,0.2009618487134274,0.03812553412718821,0.14443100904254544,0.0627361426790389,0.03998687183718116,0.051637266861915464,0.06498208941002243,0.041434648310838096,0.09230296390172138,0.026936257652284825,0.09900855760876041,0.8457898175325252,Q3,0.5405348397144748,0.24860180003242244,0.21086336025310282,0.09900855760876041,0.8457898175325252,1.0,3.0,0.0,1.7664410156206134e-06,7.065196919195095e-05,0.9999275815897923,1.7472142466995284,0.7977857271701702,0.6455370436054646,9.136393,2.617244,0.8029164,0.7424600027485799,0.10332981478394532,0.0
11778.254019385218,61,1,Student,Tier_1,3533.476205815565,0.0,352.4642877190158,1691.6608365864806,739.3687163648564,286.26290122358216,437.3228814341444,769.643334476281,544.337033991222,1014.7357318446404,162.42274079136743,8.997316326447171,1059.7267718565663,2246.5593491380623,135.13555464193138,171.8642021406085,19.936285274231214,77.01771636927707,52.03216800730426,0.9210927348674056,29.998706584068064,10.755100540009094,1,9531.694670247156,0.3707080774256423,0.0,0.03697813451990027,0.17747744709730784,0.07756949230368965,0.030032739311000128,0.045880915887835994,0.0807456974968675,0.05710810646194434,0.10645911004809058,0.017040279447721317,0.0899731632644717,0.8092621074871906,Q1_Low,0.4884319094424101,0.31215504586294185,0.19941304469464802,0.0899731632644717,0.8092621074871906,1.0,3.0,0.0,0.0011448571717937541,0.0021850660413457565,0.9966700767868606,0.44632356046904065,0.19560557789189414,-0.019432455766840624,5.5846066,3.6769538,0.43125919,0.8442209839876563,-0.034958876500465697,1.0
54748.16257237731,48,1,Professional,Tier_1,16424.448771713192,0.0,2251.942671952979,5969.262450010767,2810.431506867035,1797.2734213717151,2646.387936081737,4017.777070782328,1720.6440720774615,4873.443932796564,556.5700715889675,13.135346867559774,7191.361057497296,11679.980667134558,1126.751589946451,777.5764285087178,181.4852817748682,472.18387720361017,1204.5191078378036,16.710169299911005,154.31089541841422,131.49137118133305,1,43068.18190524275,0.38135923192322685,0.0,0.05228785085257677,0.13860028879659114,0.06525540161064744,0.041730886744325985,0.06144647438111587,0.09328875501691976,0.03995163008884768,0.11315648158817014,0.012922998997578195,0.13135346867559775,0.7866598600145973,Q4,0.5269358377927233,0.24380732049608628,0.22925684171119018,0.13135346867559775,0.7866598600145973,1.0,3.0,0.0,8.030657597793386e-06,0.018873587953863152,0.981118381388539,1.0939997739452028,0.806344979353859,1.454997588692935,7.2971177,1.1975894,-0.81457347,0.8445257639704647,-0.05786590395586744,1.0
8676.92008517976,39,1,Self_Employed,Tier_1,2603.076025553928,1185.4114899378349,351.5092390036153,1295.196948718531,573.597793724475,361.4325646553695,320.52769870367456,680.4150636753496,406.545318116146,829.8837834003338,96.1832533930993,7.261811821880284,0.0,-26.85909370259651,165.2125878047068,161.94247648956602,18.925963203915995,41.97609356686968,186.35753568306737,19.506053825708435,14.287391968230224,13.61750600227731,1,8703.779178882356,0.29907422650033116,0.13619503270647687,0.040385817675208095,0.14880857178236065,0.06590215375824024,0.04152593456556198,0.03682626731631227,0.0781746698406842,0.04670905703841054,0.09534752276503623,0.011050746051377892,0.0,1.0030954639940124,Q1_Low,0.5538297467227004,0.26141978257901144,0.18475047069828837,0.01508295001795235,0.9849170499820472,2.0,0.0,0.9999946556590169,1.6800737981007095e-19,1.8356363193133848e-15,5.344340980981624e-06,3.017373870433597,1.1801030032582618,-1.4261509900257239,12.026475,4.7249646,4.0313673,0.8397953884544205,0.14512166152762673,2.0
14377.40668557377,62,1,Retired,Tier_2,2875.481337114754,0.0,479.50963619096206,1947.7581629767003,719.5540537728136,467.2482661436,432.1375924557971,1145.3116458020336,432.7846458790045,1333.624324301124,151.50941249300058,6.504488031983634,935.1766971727608,4392.487608443982,380.6092598235409,126.5769032380473,67.50727769410103,39.20190499129841,156.45685457258713,8.233228084958458,59.987422896551934,36.40956906070527,1,9984.919077129787,0.28798243780472627,0.0,0.04802338731910879,0.19506999985988796,0.07206408466753973,0.0467953983937457,0.04327902801391728,0.11470414902263373,0.04334383108525006,0.13356385905577922,0.015173824777411485,0.06504488031983635,0.6944867941412977,Q1_Low,0.4507099741464688,0.3104779156126778,0.2388121102408537,0.06504488031983635,0.6944867941412977,0.0,1.0,0.0,0.9137960136485777,0.04884385002197059,0.03736013632945158,-0.6532871650477383,0.7898474200839432,-0.6995456201722785,-0.026973743,6.4115677,2.3272567,0.7434622221082705,-0.04897542796697285,0.0
23185.988881142574,42,1,Self_Employed,Tier_2,4637.197776228515,0.0,1059.7520168833676,2812.2834349602867,1430.229718825673,751.4267013149813,876.4892422442127,1755.8351349431523,861.638643719771,1436.4085868505529,394.03267110796986,9.75744368808529,2262.3598086032034,7170.694954064089,670.672458637784,360.8377945418632,65.680803322711,71.48637599583735,250.86782397748573,38.33569569579451,29.23041641539004,41.28515639299438,1,16015.293927078485,0.28954809055286784,0.0,0.06617124991328135,0.17559986396536303,0.08930399437798991,0.046919320040981406,0.054728264509854185,0.10963489917437015,0.053800988457846644,0.08968980484472339,0.024603524162721966,0.0975744368808529,0.6907315452093529,Q2,0.46535423964051936,0.3187048468011996,0.21594091355828093,0.0975744368808529,0.6907315452093529,0.0,1.0,0.0,0.5285632959423157,0.25007799609693443,0.22135870796075008,-0.6288408525589643,0.05905148660436132,0.01818093283226449,-0.099207535,4.5569954,2.742381,0.7380614049334816,-0.04732985972412873,0.0
56073.07097903448,19,1,Retired,Tier_1,16821.921293710344,0.0,2477.9655901027936,7433.280524343876,4153.100435489155,1370.5952229382938,1855.8782317464515,4034.2386084383415,2155.096890895836,5009.594723212297,1162.083055239301,11.498901083888036,6447.786966577504,9599.316402917786,2168.4340059868678,225.81987106971104,326.3184009312711,364.2008197502159,279.9115609825601,58.80651674417295,203.49832105519707,62.50761598554868,1,46473.7545761167,0.3619660483027831,0.0,0.05331967715335493,0.15994577137445032,0.08936442672577766,0.02949181178579997,0.03993389922277132,0.08680681484064072,0.046372343068734126,0.10779406073179151,0.025005146793896153,0.11498901083888038,0.828807014930448,Q4,0.5020925402967787,0.2956825411689621,0.20222491853425895,0.11498901083888038,0.828807014930448,1.0,3.0,0.0,9.8813452274719e-06,0.00152208756317736,0.9984680310915952,0.7414319565052407,0.24496912368660798,0.7386442910018867,6.455204,1.8823302,-0.2211651,0.8444291214646871,-0.015622106534239122,1.0
